col_len,select_ct,avg_time,secs/select,avg_maj_page_faults,avg_min_page_faults
100000000,1,0.472625732421875,0.472625732421875,14.2,14777.8
100000000,2,0.5271794319152832,0.2635897159576416,11.0,14198.4
100000000,4,0.5922239303588868,0.1480559825897217,14.0,15630.8
100000000,8,0.8137563228607178,0.10171954035758972,15.8,18066.8
100000000,16,1.3176329612731934,0.08235206007957459,20.6,24251.6
100000000,32,2.984014654159546,0.0932504579424858,27.2,43470.4
100000000,64,5.650787258148194,0.08829355090856553,28.4,75213.0
100000000,128,11.375840282440185,0.08887375220656395,27.8,133108.4
100000000,256,22.737551975250245,0.08881856240332127,27.4,256932.6
